customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country
CUST00574,Harper,Gonzalez,harper.gonzalez63@example.com,2025-09-02,Google Ads,,Seattle,United States
CUST00575,Lucas,Garcia,lucas.garcia72@example.com,2025-10-12,Meta Ads,,Chicago,United States
CUST00576,Ethan,Garcia,ethan.garcia72@example.com,2024-10-22,Google Ads,,San Francisco,United States
CUST00577,Sofia,Anderson,sofia.anderson89@example.com,2024-02-24,Organic,,New York,United States
CUST00578,Mason,Jones,mason.jones34@example.com,2025-01-28,Referral,,Austin,United States
CUST00579,Abigail,Thomas,abigail.thomas62@example.com,2025-12-02,Meta Ads,,Boston,United States
CUST00580,Mason,Garcia,mason.garcia20@example.com,2025-08-01,Google Ads,,Houston,United States
CUST00581,James,Johnson,james.johnson45@example.com,2024-08-18,Meta Ads,,Chicago,United States
CUST00582,Elizabeth,Anderson,elizabeth.anderson82@example.com,2026-01-30,Organic,,Boston,United States
CUST00583,Ethan,Taylor,ethan.taylor24@example.com,2025-08-09,Google Ads,,Austin,United States
CUST00584,Sofia,Lopez,sofia.lopez79@example.com,2026-02-13,Google Ads,,Boston,United States
CUST00585,Ethan,Miller,ethan.miller64@example.com,2024-04-14,Organic,,Houston,United States
CUST00586,James,Ramirez,james.ramirez14@example.com,2025-04-05,Google Ads,,Los Angeles,United States
CUST00587,Amelia,Ramirez,amelia.ramirez25@example.com,2026-03-05,Organic,,Houston,United States
CUST00588,Michael,White,michael.white85@example.com,2025-12-06,Meta Ads,,Denver,United States
CUST00589,Abigail,Wilson,abigail.wilson31@example.com,2025-09-22,Google Ads,,Houston,United States
CUST00590,Sofia,Miller,sofia.miller17@example.com,2025-08-06,Meta Ads,,Miami,United States
CUST00591,Alexander,Moore,alexander.moore31@example.com,2024-11-27,Referral,,Miami,United States
CUST00592,James,Jackson,james.jackson44@example.com,2025-06-10,Referral,,Los Angeles,United States
CUST00593,Ava,Harris,ava.harris62@example.com,2024-03-01,Referral,,Chicago,United States
CUST00594,Emily,Ramirez,emily.ramirez26@example.com,2024-09-12,Google Ads,,San Francisco,United States
CUST00595,Sofia,Davis,sofia.davis96@example.com,2025-02-06,Meta Ads,,Denver,United States
CUST00596,Abigail,Rodriguez,abigail.rodriguez90@example.com,2025-02-28,Meta Ads,,Los Angeles,United States
CUST00597,Abigail,Sanchez,abigail.sanchez21@example.com,2025-02-16,Meta Ads,,Miami,United States
CUST00598,Emily,Robinson,emily.robinson57@example.com,2025-04-10,Referral,,San Francisco,United States
CUST00599,Evelyn,Smith,evelyn.smith21@example.com,2026-01-18,Referral,,San Francisco,United States
CUST00600,Daniel,Williams,daniel.williams78@example.com,2025-02-11,Google Ads,,Seattle,United States
CUST00601,Sofia,Miller,sofia.miller73@example.com,2024-10-01,Meta Ads,,Miami,United States
CUST00602,Mia,Moore,mia.moore83@example.com,2024-05-13,Email,,Boston,United States
CUST00603,Michael,Hernandez,michael.hernandez97@example.com,2026-02-19,Google Ads,,Los Angeles,United States
CUST00604,Abigail,Sanchez,abigail.sanchez68@example.com,2024-01-17,Google Ads,,Chicago,United States
CUST00605,Amelia,Anderson,amelia.anderson10@example.com,2025-03-14,Google Ads,,Chicago,United States
CUST00606,Avery,Lee,avery.lee48@example.com,2024-06-11,Organic,,Miami,United States
CUST00607,Olivia,Lee,olivia.lee56@example.com,2024-09-13,Google Ads,,Chicago,United States
CUST00608,Liam,Gonzalez,liam.gonzalez90@example.com,2024-11-08,Organic,,Houston,United States
CUST00609,Lucas,Lee,lucas.lee21@example.com,2025-12-21,Google Ads,,Houston,United States
CUST00610,Mason,Williams,mason.williams26@example.com,2025-08-30,Google Ads,,Boston,United States
CUST00611,Emma,Smith,emma.smith99@example.com,2024-12-17,Organic,,Seattle,United States
CUST00612,Emily,Jones,emily.jones71@example.com,2024-03-13,Google Ads,,Los Angeles,United States
CUST00613,Jacob,Sanchez,jacob.sanchez23@example.com,2024-04-15,Meta Ads,,Miami,United States
CUST00614,Ava,Gonzalez,ava.gonzalez27@example.com,2025-10-18,Referral,,Chicago,United States
CUST00615,Olivia,Taylor,olivia.taylor82@example.com,2024-01-09,Email,,Chicago,United States
CUST00616,Amelia,Lopez,amelia.lopez37@example.com,2025-10-05,Organic,,Seattle,United States
CUST00617,Alexander,Perez,alexander.perez66@example.com,2024-08-10,Google Ads,,Los Angeles,United States
CUST00618,Ava,Harris,ava.harris25@example.com,2025-08-26,Organic,,San Francisco,United States
CUST00619,Lucas,Hernandez,lucas.hernandez27@example.com,2024-09-10,Google Ads,,Los Angeles,United States
CUST00620,Elijah,Moore,elijah.moore86@example.com,2025-09-06,Organic,,Miami,United States
CUST00621,Elizabeth,Thompson,elizabeth.thompson13@example.com,2025-11-05,Organic,,Houston,United States
CUST00622,Harper,Martin,harper.martin75@example.com,2024-07-12,Organic,,Miami,United States
CUST00623,Abigail,Johnson,abigail.johnson40@example.com,2025-05-21,Meta Ads,,Houston,United States
CUST00624,Mason,Lee,mason.lee86@example.com,2024-03-13,Meta Ads,,New York,United States
CUST00625,Benjamin,Robinson,benjamin.robinson50@example.com,2024-05-15,Meta Ads,,Denver,United States
CUST00626,Lucas,Lopez,lucas.lopez79@example.com,2025-11-30,Google Ads,,Boston,United States
CUST00627,Elizabeth,Williams,elizabeth.williams12@example.com,2025-08-24,Google Ads,,Miami,United States
CUST00628,Sophia,Johnson,sophia.johnson17@example.com,2026-03-19,Meta Ads,,Miami,United States
CUST00629,Abigail,Thompson,abigail.thompson74@example.com,2026-02-24,Meta Ads,,Seattle,United States
CUST00630,Olivia,Lee,olivia.lee78@example.com,2025-07-04,Email,,Miami,United States
CUST00631,Olivia,Martinez,olivia.martinez20@example.com,2025-06-07,Referral,,Chicago,United States
CUST00632,Ethan,Hernandez,ethan.hernandez60@example.com,2025-08-23,Email,,Los Angeles,United States
CUST00633,James,Thompson,james.thompson65@example.com,2026-01-17,Referral,,Houston,United States
CUST00634,Liam,Davis,liam.davis21@example.com,2025-03-20,Google Ads,,Denver,United States
CUST00635,Alexander,Johnson,alexander.johnson49@example.com,2025-11-13,Organic,,Chicago,United States
CUST00636,Noah,Smith,noah.smith27@example.com,2025-12-19,Google Ads,,Boston,United States
CUST00637,Benjamin,Taylor,benjamin.taylor76@example.com,2026-03-12,Organic,,Miami,United States
CUST00638,Oliver,Lopez,oliver.lopez26@example.com,2026-02-06,Organic,,Miami,United States
CUST00639,Jacob,Lewis,jacob.lewis25@example.com,2026-02-28,Organic,,San Francisco,United States
CUST00640,Michael,Wilson,michael.wilson44@example.com,2025-06-20,Google Ads,,Denver,United States
CUST00641,Abigail,Williams,abigail.williams73@example.com,2025-04-11,Meta Ads,,New York,United States
CUST00642,Mason,Ramirez,mason.ramirez82@example.com,2024-06-19,Meta Ads,,Miami,United States
CUST00643,Elizabeth,Brown,elizabeth.brown83@example.com,2025-11-21,Organic,,Houston,United States
CUST00644,Jacob,Taylor,jacob.taylor10@example.com,2024-02-15,Organic,,New York,United States
CUST00645,Elijah,Johnson,elijah.johnson70@example.com,2025-01-07,Meta Ads,,Chicago,United States
CUST00646,Oliver,Robinson,oliver.robinson14@example.com,2025-07-20,Organic,,Seattle,United States
CUST00647,Elijah,Hernandez,elijah.hernandez41@example.com,2025-03-02,Referral,,San Francisco,United States
CUST00648,Isabella,Clark,isabella.clark19@example.com,2025-08-08,Meta Ads,,Austin,United States
CUST00649,Henry,Lewis,henry.lewis16@example.com,2024-07-02,Google Ads,,Austin,United States
CUST00650,Liam,Gonzalez,liam.gonzalez18@example.com,2025-04-21,Organic,,Miami,United States
CUST00651,Mia,Williams,mia.williams80@example.com,2025-04-12,Google Ads,,Houston,United States
CUST00652,James,Jackson,james.jackson48@example.com,2026-01-27,Email,,Boston,United States
CUST00653,Benjamin,Jackson,benjamin.jackson73@example.com,2026-03-02,Organic,,Austin,United States
CUST00654,Elizabeth,Sanchez,elizabeth.sanchez41@example.com,2024-06-03,Google Ads,,Seattle,United States
CUST00655,Emma,Davis,emma.davis79@example.com,2024-12-20,Email,,New York,United States
CUST00656,Mia,Smith,mia.smith94@example.com,2025-01-20,Organic,,Miami,United States
CUST00657,Noah,Miller,noah.miller77@example.com,2024-08-31,Meta Ads,,New York,United States
CUST00658,Ava,Thompson,ava.thompson45@example.com,2024-04-05,Google Ads,,Houston,United States
CUST00659,Avery,Ramirez,avery.ramirez76@example.com,2025-02-26,Organic,,San Francisco,United States
CUST00660,Amelia,White,amelia.white20@example.com,2025-08-17,Google Ads,,Chicago,United States
CUST00661,Abigail,Clark,abigail.clark60@example.com,2024-03-17,Email,,New York,United States
CUST00662,Lucas,Perez,lucas.perez26@example.com,2024-08-30,Google Ads,,San Francisco,United States
CUST00663,Logan,Sanchez,logan.sanchez60@example.com,2025-12-18,Organic,,San Francisco,United States
CUST00664,Mia,Anderson,mia.anderson44@example.com,2024-08-27,Google Ads,,Houston,United States
CUST00665,Ava,Harris,ava.harris84@example.com,2024-04-21,Google Ads,,Chicago,United States
CUST00666,Amelia,Anderson,amelia.anderson50@example.com,2025-02-20,Google Ads,,San Francisco,United States
CUST00667,Elizabeth,Miller,elizabeth.miller67@example.com,2024-11-11,Meta Ads,,Los Angeles,United States
CUST00668,Olivia,Garcia,olivia.garcia97@example.com,2024-11-07,Organic,,Denver,United States
CUST00669,Liam,Miller,liam.miller51@example.com,2024-05-31,Google Ads,,Houston,United States
CUST00670,Benjamin,Gonzalez,benjamin.gonzalez75@example.com,2024-02-20,Email,,Miami,United States
CUST00671,Sofia,Garcia,sofia.garcia13@example.com,2025-02-18,Organic,,Austin,United States
CUST00672,Jacob,Moore,jacob.moore41@example.com,2024-04-06,Meta Ads,,Chicago,United States
CUST00673,Noah,Smith,noah.smith17@example.com,2026-03-10,Referral,,Chicago,United States
CUST00674,Sophia,Clark,sophia.clark61@example.com,2025-01-16,Email,,Los Angeles,United States
CUST00675,Evelyn,Jackson,evelyn.jackson43@example.com,2024-03-17,Google Ads,,Los Angeles,United States
CUST00676,Sophia,Lewis,sophia.lewis92@example.com,2025-03-30,Organic,,Los Angeles,United States
CUST00677,Avery,Ramirez,avery.ramirez52@example.com,2024-05-05,Google Ads,,Boston,United States
CUST00678,Liam,Garcia,liam.garcia83@example.com,2025-03-19,Organic,,Seattle,United States
CUST00679,Mason,Smith,mason.smith58@example.com,2025-11-30,Meta Ads,,San Francisco,United States
CUST00680,Sophia,Robinson,sophia.robinson33@example.com,2024-10-08,Google Ads,,Chicago,United States
CUST00681,Liam,Martin,liam.martin89@example.com,2025-09-23,Google Ads,,Miami,United States
CUST00682,Mason,Wilson,mason.wilson80@example.com,2025-05-05,Google Ads,,Miami,United States
CUST00683,Charlotte,Jones,charlotte.jones63@example.com,2024-07-23,Email,,Austin,United States
CUST00684,Elijah,Lee,elijah.lee79@example.com,2026-03-24,Google Ads,,Seattle,United States
CUST00685,Michael,Thompson,michael.thompson55@example.com,2025-05-06,Meta Ads,,Boston,United States
CUST00686,Benjamin,Robinson,benjamin.robinson82@example.com,2025-05-29,Meta Ads,,Miami,United States
CUST00687,Oliver,Smith,oliver.smith50@example.com,2025-09-03,Google Ads,,Miami,United States
CUST00688,Liam,Sanchez,liam.sanchez70@example.com,2025-06-26,Meta Ads,,Denver,United States
CUST00689,Elijah,Garcia,elijah.garcia22@example.com,2024-09-10,Email,,Miami,United States
CUST00690,Ethan,Clark,ethan.clark17@example.com,2026-02-21,Referral,,Houston,United States
CUST00691,Evelyn,Ramirez,evelyn.ramirez59@example.com,2024-12-29,Referral,,Chicago,United States
CUST00692,Oliver,Davis,oliver.davis85@example.com,2024-11-21,Organic,,San Francisco,United States
CUST00693,Logan,Jackson,logan.jackson13@example.com,2025-12-21,Organic,,Denver,United States
CUST00694,Evelyn,Jones,evelyn.jones82@example.com,2024-07-11,Organic,,Boston,United States
CUST00695,Ethan,Martinez,ethan.martinez32@example.com,2025-05-17,Google Ads,,New York,United States
CUST00696,Elijah,Martin,elijah.martin38@example.com,2024-01-21,Meta Ads,,New York,United States
CUST00697,Mia,Robinson,mia.robinson88@example.com,2024-07-25,Organic,,San Francisco,United States
CUST00698,Emily,Garcia,emily.garcia51@example.com,2024-03-01,Google Ads,,Denver,United States
CUST00699,Emily,Robinson,emily.robinson28@example.com,2026-03-03,Google Ads,,Austin,United States
CUST00700,Daniel,Lopez,daniel.lopez19@example.com,2025-01-17,Organic,,Seattle,United States
CUST00701,Evelyn,Brown,evelyn.brown53@example.com,2024-11-05,Meta Ads,,Chicago,United States
CUST00702,Jacob,Wilson,jacob.wilson91@example.com,2025-05-13,Email,,Chicago,United States
CUST00703,Emily,Moore,emily.moore98@example.com,2025-09-20,Organic,,Houston,United States
CUST00704,Henry,Jackson,henry.jackson32@example.com,2025-01-22,Meta Ads,,Miami,United States
CUST00705,Ava,Garcia,ava.garcia10@example.com,2025-12-19,Referral,,Seattle,United States
CUST00706,Daniel,Harris,daniel.harris82@example.com,2024-02-03,Google Ads,,San Francisco,United States
CUST00707,Logan,Sanchez,logan.sanchez88@example.com,2024-08-14,Email,,Los Angeles,United States
CUST00708,Logan,Thomas,logan.thomas28@example.com,2024-12-05,Organic,,Houston,United States
CUST00709,Benjamin,Hernandez,benjamin.hernandez31@example.com,2025-10-13,Organic,,Los Angeles,United States
CUST00710,Sofia,Thompson,sofia.thompson95@example.com,2025-10-16,Organic,,San Francisco,United States
CUST00711,Amelia,Smith,amelia.smith43@example.com,2024-08-02,Google Ads,,Los Angeles,United States
CUST00712,Benjamin,Rodriguez,benjamin.rodriguez23@example.com,2026-01-07,Google Ads,,Seattle,United States
CUST00713,Amelia,White,amelia.white63@example.com,2024-06-19,Organic,,Boston,United States
CUST00714,Avery,Gonzalez,avery.gonzalez54@example.com,2025-07-13,Meta Ads,,Boston,United States
CUST00715,Michael,Ramirez,michael.ramirez83@example.com,2025-10-28,Organic,,Houston,United States
CUST00716,Oliver,Anderson,oliver.anderson19@example.com,2026-03-29,Organic,,Miami,United States
CUST00717,Emma,Hernandez,emma.hernandez43@example.com,2024-04-17,Google Ads,,Chicago,United States
CUST00718,Avery,Gonzalez,avery.gonzalez30@example.com,2026-01-19,Google Ads,,Los Angeles,United States
CUST00719,Mia,Martin,mia.martin88@example.com,2025-05-09,Organic,,Seattle,United States
CUST00720,Abigail,Garcia,abigail.garcia87@example.com,2025-03-20,Google Ads,,Los Angeles,United States
CUST00721,Mia,Miller,mia.miller34@example.com,2025-02-23,Email,,Austin,United States
CUST00722,Isabella,Perez,isabella.perez46@example.com,2024-10-31,Google Ads,,New York,United States
CUST00723,Charlotte,Jackson,charlotte.jackson80@example.com,2025-05-17,Google Ads,,San Francisco,United States
CUST00724,Emma,Wilson,emma.wilson21@example.com,2024-10-28,Organic,,Denver,United States
CUST00725,Mason,Miller,mason.miller22@example.com,2024-01-27,Google Ads,,Miami,United States
CUST00726,Olivia,Thomas,olivia.thomas24@example.com,2024-11-11,Organic,,Boston,United States
CUST00727,Mason,Lewis,mason.lewis94@example.com,2024-09-28,Google Ads,,Austin,United States
CUST00728,Charlotte,Garcia,charlotte.garcia57@example.com,2025-01-25,Meta Ads,,Boston,United States
CUST00729,Liam,Rodriguez,liam.rodriguez66@example.com,2025-04-21,Google Ads,,Miami,United States
CUST00730,Evelyn,Johnson,evelyn.johnson29@example.com,2026-02-09,Email,,Los Angeles,United States
CUST00731,Olivia,Perez,olivia.perez54@example.com,2025-07-08,Meta Ads,,Denver,United States
CUST00732,Elijah,Moore,elijah.moore17@example.com,2025-01-31,Organic,,Seattle,United States
CUST00733,Ethan,Perez,ethan.perez70@example.com,2025-08-09,Organic,,Boston,United States
CUST00734,James,Williams,james.williams60@example.com,2026-01-01,Google Ads,,Denver,United States
CUST00735,Avery,Taylor,avery.taylor83@example.com,2025-11-24,Referral,,Chicago,United States
CUST00736,Noah,Harris,noah.harris67@example.com,2024-06-26,Referral,,Chicago,United States
CUST00737,Sophia,Sanchez,sophia.sanchez34@example.com,2024-05-09,Google Ads,,Los Angeles,United States
CUST00738,Henry,Wilson,henry.wilson35@example.com,2025-10-04,Google Ads,,Denver,United States
CUST00739,Isabella,Hernandez,isabella.hernandez18@example.com,2024-03-30,Meta Ads,,Seattle,United States
CUST00740,Ethan,Hernandez,ethan.hernandez45@example.com,2025-06-16,Meta Ads,,New York,United States
CUST00741,Michael,Thompson,michael.thompson89@example.com,2025-08-24,Meta Ads,,Seattle,United States
CUST00742,Noah,Wilson,noah.wilson29@example.com,2024-05-31,Email,,Denver,United States
CUST00743,Elizabeth,Brown,elizabeth.brown23@example.com,2025-07-30,Organic,,Miami,United States
CUST00744,Daniel,Moore,daniel.moore54@example.com,2025-02-24,Google Ads,,Boston,United States
CUST00745,Evelyn,Martin,evelyn.martin70@example.com,2024-02-08,Google Ads,,Seattle,United States
CUST00746,Ava,Martin,ava.martin87@example.com,2025-11-28,Email,,New York,United States
CUST00747,Charlotte,Lewis,charlotte.lewis52@example.com,2025-12-08,Google Ads,,Boston,United States
CUST00748,Logan,Rodriguez,logan.rodriguez57@example.com,2024-01-21,Meta Ads,,Miami,United States
CUST00749,James,Rodriguez,james.rodriguez72@example.com,2025-12-13,Email,,Houston,United States
CUST00750,Ava,Martinez,ava.martinez66@example.com,2026-03-03,Organic,,Miami,United States
CUST00751,Jacob,Wilson,jacob.wilson87@example.com,2025-10-23,Google Ads,,Boston,United States
CUST00752,Sophia,Robinson,sophia.robinson62@example.com,2026-01-28,Meta Ads,,Austin,United States
CUST00753,Daniel,Lopez,daniel.lopez17@example.com,2025-06-11,Organic,,Los Angeles,United States
CUST00754,James,Thompson,james.thompson74@example.com,2025-02-17,Google Ads,,Austin,United States
CUST00755,Avery,Jackson,avery.jackson13@example.com,2024-06-26,Google Ads,,Houston,United States
CUST00756,Sofia,Johnson,sofia.johnson41@example.com,2024-02-03,Meta Ads,,San Francisco,United States
CUST00757,Emily,Miller,emily.miller45@example.com,2025-01-12,Organic,,Austin,United States
CUST00758,Charlotte,Lee,charlotte.lee25@example.com,2025-11-28,Google Ads,,San Francisco,United States
CUST00759,Mason,Martin,mason.martin67@example.com,2024-06-30,Referral,,Boston,United States
CUST00760,Evelyn,Moore,evelyn.moore54@example.com,2024-12-18,Google Ads,,Miami,United States
CUST00761,Jacob,Clark,jacob.clark98@example.com,2024-04-02,Google Ads,,Seattle,United States
CUST00762,Liam,Garcia,liam.garcia83@example.com,2026-03-09,Referral,,Houston,United States
CUST00763,Abigail,Davis,abigail.davis96@example.com,2024-07-30,Google Ads,,Seattle,United States
CUST00764,Harper,Smith,harper.smith97@example.com,2024-01-10,Meta Ads,,Chicago,United States
CUST00765,Abigail,Garcia,abigail.garcia86@example.com,2024-01-09,Google Ads,,Denver,United States
CUST00766,Michael,Martinez,michael.martinez92@example.com,2024-10-08,Meta Ads,,Seattle,United States
CUST00767,Daniel,Lopez,daniel.lopez68@example.com,2024-09-15,Google Ads,,Miami,United States
CUST00768,Henry,Taylor,henry.taylor89@example.com,2025-02-10,Email,,New York,United States
CUST00769,Harper,Perez,harper.perez57@example.com,2025-07-28,Email,,Denver,United States
CUST00770,James,Martinez,james.martinez97@example.com,2024-04-20,Meta Ads,,San Francisco,United States
CUST00771,Isabella,Lee,isabella.lee51@example.com,2024-10-10,Google Ads,,Miami,United States
CUST00772,Sophia,Jones,sophia.jones76@example.com,2026-02-22,Google Ads,,New York,United States
CUST00773,Michael,Ramirez,michael.ramirez86@example.com,2025-02-17,Email,,Chicago,United States
CUST00774,Jacob,Smith,jacob.smith93@example.com,2025-05-24,Referral,,Miami,United States
CUST00775,Logan,Wilson,logan.wilson61@example.com,2025-02-01,Organic,,Denver,United States
CUST00776,Emily,Jackson,emily.jackson34@example.com,2024-12-17,Organic,,Houston,United States
CUST00777,Henry,Moore,henry.moore91@example.com,2026-03-14,Meta Ads,,San Francisco,United States
CUST00778,Harper,Martinez,harper.martinez31@example.com,2025-11-04,Organic,,Chicago,United States
CUST00779,James,Brown,james.brown70@example.com,2024-05-11,Organic,,Austin,United States
CUST00780,Elizabeth,Robinson,elizabeth.robinson33@example.com,2025-11-27,Organic,,Los Angeles,United States
CUST00781,Elijah,Lopez,elijah.lopez38@example.com,2026-02-01,Organic,,Seattle,United States
CUST00782,Michael,Lewis,michael.lewis52@example.com,2025-01-15,Google Ads,,Miami,United States
CUST00783,Amelia,Ramirez,amelia.ramirez25@example.com,2025-04-26,Google Ads,,Denver,United States
CUST00784,Evelyn,Martin,evelyn.martin19@example.com,2025-04-28,Organic,,Austin,United States
CUST00785,Noah,Ramirez,noah.ramirez97@example.com,2025-01-25,Meta Ads,,Seattle,United States
CUST00786,Liam,Ramirez,liam.ramirez29@example.com,2024-05-20,Referral,,San Francisco,United States
CUST00787,Lucas,Jackson,lucas.jackson68@example.com,2024-05-26,Meta Ads,,Chicago,United States
CUST00788,Elizabeth,Williams,elizabeth.williams72@example.com,2024-12-06,Email,,Chicago,United States
CUST00789,Mia,Lee,mia.lee17@example.com,2024-01-05,Meta Ads,,Houston,United States
CUST00790,Elizabeth,Harris,elizabeth.harris31@example.com,2025-08-13,Organic,,Boston,United States
CUST00791,Michael,Harris,michael.harris21@example.com,2024-05-12,Email,,Seattle,United States
CUST00792,Charlotte,Wilson,charlotte.wilson71@example.com,2025-01-27,Google Ads,,Austin,United States
CUST00793,Sophia,White,sophia.white57@example.com,2024-01-15,Organic,,Austin,United States
CUST00794,Sophia,Smith,sophia.smith96@example.com,2024-01-05,Email,,Houston,United States
CUST00795,Elijah,Thompson,elijah.thompson54@example.com,2024-11-15,Google Ads,,Seattle,United States
CUST00796,Harper,Jackson,harper.jackson49@example.com,2024-06-20,Google Ads,,New York,United States
CUST00797,James,Martinez,james.martinez68@example.com,2026-01-15,Meta Ads,,Austin,United States
CUST00798,Mia,Wilson,mia.wilson97@example.com,2024-05-17,Meta Ads,,Boston,United States
CUST00799,Benjamin,Harris,benjamin.harris34@example.com,2024-06-17,Referral,,Seattle,United States
CUST00800,Emma,Davis,emma.davis38@example.com,2026-01-14,Referral,,Houston,United States
CUST00801,Jacob,Smith,jacob.smith85@example.com,2025-05-31,Google Ads,,San Francisco,United States
CUST00802,Emily,Lee,emily.lee14@example.com,2025-01-19,Organic,,Miami,United States
CUST00803,Elizabeth,Moore,elizabeth.moore89@example.com,2024-02-19,Email,,New York,United States
CUST00804,Henry,Brown,henry.brown93@example.com,2024-01-21,Google Ads,,Los Angeles,United States
CUST00805,Lucas,Anderson,lucas.anderson58@example.com,2024-05-06,Meta Ads,,Boston,United States
CUST00806,Emily,Jones,emily.jones36@example.com,2025-12-12,Email,,New York,United States
CUST00807,James,Wilson,james.wilson94@example.com,2024-04-13,Email,,Miami,United States
CUST00808,Alexander,Martin,alexander.martin99@example.com,2024-05-20,Meta Ads,,Los Angeles,United States
CUST00809,Harper,White,harper.white89@example.com,2024-04-30,Google Ads,,Los Angeles,United States
CUST00810,Mason,Miller,mason.miller87@example.com,2024-07-23,Organic,,Austin,United States
CUST00811,Sophia,Lopez,sophia.lopez62@example.com,2024-10-29,Google Ads,,Austin,United States
CUST00812,Mason,Robinson,mason.robinson36@example.com,2025-12-05,Referral,,San Francisco,United States
CUST00813,Elijah,Smith,elijah.smith11@example.com,2025-11-18,Google Ads,,Los Angeles,United States
CUST00814,Sofia,Jackson,sofia.jackson95@example.com,2025-05-20,Google Ads,,Los Angeles,United States
CUST00815,Elizabeth,Taylor,elizabeth.taylor19@example.com,2026-01-10,Organic,,Miami,United States
CUST00816,Abigail,Davis,abigail.davis68@example.com,2024-10-30,Google Ads,,New York,United States
CUST00817,Noah,Clark,noah.clark32@example.com,2024-02-10,Organic,,San Francisco,United States
CUST00818,Michael,Perez,michael.perez50@example.com,2025-03-12,Organic,,Los Angeles,United States
CUST00819,Daniel,Harris,daniel.harris15@example.com,2024-01-10,Organic,,Chicago,United States
CUST00820,Mia,Lopez,mia.lopez66@example.com,2025-09-28,Google Ads,,Los Angeles,United States
CUST00821,Benjamin,Clark,benjamin.clark53@example.com,2024-07-06,Google Ads,,Seattle,United States
CUST00822,Amelia,Rodriguez,amelia.rodriguez59@example.com,2025-12-07,Organic,,Seattle,United States
CUST00823,Abigail,Lewis,abigail.lewis31@example.com,2024-04-25,Google Ads,,New York,United States
CUST00824,Daniel,Garcia,daniel.garcia23@example.com,2025-03-02,Referral,,Boston,United States
CUST00825,Michael,Jackson,michael.jackson96@example.com,2025-03-24,Google Ads,,Seattle,United States
CUST00826,Elizabeth,Lopez,elizabeth.lopez88@example.com,2024-01-30,Organic,,Chicago,United States
CUST00827,Mason,Robinson,mason.robinson72@example.com,2024-04-25,Organic,,Boston,United States
CUST00828,Liam,Williams,liam.williams43@example.com,2025-11-01,Meta Ads,,Austin,United States
CUST00829,Elizabeth,White,elizabeth.white83@example.com,2026-01-11,Email,,San Francisco,United States
CUST00830,Harper,Taylor,harper.taylor98@example.com,2025-12-18,Email,,Seattle,United States
CUST00831,Henry,White,henry.white41@example.com,2025-05-08,Meta Ads,,Seattle,United States
CUST00832,Ava,Clark,ava.clark81@example.com,2025-09-19,Google Ads,,Chicago,United States
CUST00833,Harper,Ramirez,harper.ramirez70@example.com,2025-05-22,Organic,,Los Angeles,United States
CUST00834,Elizabeth,Thomas,elizabeth.thomas51@example.com,2024-09-03,Meta Ads,,Miami,United States
CUST00835,Liam,Taylor,liam.taylor38@example.com,2025-07-17,Email,,Seattle,United States
CUST00836,Sofia,Davis,sofia.davis20@example.com,2025-04-15,Meta Ads,,Denver,United States
CUST00837,Amelia,Williams,amelia.williams73@example.com,2025-04-02,Meta Ads,,Boston,United States
CUST00838,Jacob,Lee,jacob.lee12@example.com,2024-04-15,Meta Ads,,New York,United States
CUST00839,Ethan,Moore,ethan.moore10@example.com,2024-04-03,Organic,,Denver,United States
CUST00840,Abigail,Martinez,abigail.martinez75@example.com,2025-07-29,Google Ads,,Boston,United States
CUST00841,Mia,Lopez,mia.lopez16@example.com,2024-08-16,Organic,,San Francisco,United States
CUST00842,Ethan,Harris,ethan.harris89@example.com,2025-09-06,Meta Ads,,San Francisco,United States
CUST00843,Emily,Anderson,emily.anderson24@example.com,2024-04-09,Organic,,Houston,United States
CUST00844,Emma,Hernandez,emma.hernandez55@example.com,2025-10-10,Referral,,Miami,United States
CUST00845,Ethan,Taylor,ethan.taylor57@example.com,2025-12-19,Google Ads,,Chicago,United States
CUST00846,Mason,Jones,mason.jones62@example.com,2024-04-19,Google Ads,,Houston,United States
CUST00847,Sophia,Brown,sophia.brown60@example.com,2024-08-08,Meta Ads,,Houston,United States
CUST00848,Emily,Hernandez,emily.hernandez23@example.com,2026-02-14,Meta Ads,,Denver,United States
CUST00849,Noah,Harris,noah.harris67@example.com,2025-04-13,Email,,Austin,United States
CUST00850,Ava,Thomas,ava.thomas10@example.com,2025-06-27,Organic,,Austin,United States
CUST00851,Logan,Wilson,logan.wilson84@example.com,2025-05-09,Referral,,Chicago,United States
CUST00852,Emily,Jackson,emily.jackson32@example.com,2026-01-18,Organic,,Los Angeles,United States
CUST00853,Charlotte,Perez,charlotte.perez86@example.com,2025-09-12,Organic,,Austin,United States
CUST00854,Avery,Gonzalez,avery.gonzalez63@example.com,2025-09-15,Referral,,Houston,United States
CUST00855,Isabella,Gonzalez,isabella.gonzalez53@example.com,2024-10-28,Meta Ads,,Chicago,United States
CUST00856,Ava,Wilson,ava.wilson87@example.com,2025-12-17,Organic,,Austin,United States
CUST00857,James,Clark,james.clark99@example.com,2025-07-14,Organic,,Austin,United States
CUST00858,Abigail,Miller,abigail.miller35@example.com,2024-08-02,Email,,Miami,United States
CUST00859,Henry,Lopez,henry.lopez96@example.com,2024-05-15,Referral,,Chicago,United States
